"ensembl_gene_id"	"hgnc_symbol"	"KO1"	"KO2"	"KO3"	"WT1"	"WT2"	"WT3"
"40"	"ENSG00000004487"	"KDM1A"	168.186949302745	174.952941459234	176.154761153959	285.342054650898	292.630878004637	282.086598538582
"41"	"ENSG00000004534"	"RBM6"	55.758290857056	51.9148194241051	50.5773161686113	47.3757244486032	45.6946296103464	43.3622638115207
"42"	"ENSG00000004660"	"CAMKK1"	39.0976892269215	40.1301554148333	40.485738326232	57.2859525220355	55.7597980245172	53.9709460007029
"43"	"ENSG00000004700"	"RECQL"	46.5767184258505	49.370993272324	50.5773161686113	51.2431305260402	58.9090224976627	46.8405202669902
"44"	"ENSG00000004766"	"VPS50"	43.2932421921743	35.8212254026325	40.9634461530902	22.7814389249023	25.1320462856905	24.347795188287
"45"	"ENSG00000004777"	"ARHGAP33"	3.16186600279925	2.85531506832578	2.80653348279189	6.16367843591521	5.98970144892378	5.6811522106003
"46"	"ENSG00000004779"	"NDUFAB1"	48.279261658127	50.3054600219579	54.219838348405	60.2469353000732	59.3412689939768	58.6665922155868
"47"	"ENSG00000004799"	"PDK4"	375.045952024342	368.802877188843	386.88362627678	181.284659879859	174.195338014577	177.15919546525
"48"	"ENSG00000004848"	"ARX"	1.45932277052273	1.50552976329905	1.07484261043094	1.57113371895878	1.48198798736258	1.39130258218783
"49"	"ENSG00000004864"	"SLC25A13"	142.101554779651	141.935116305503	141.819511098526	87.9230600417317	86.387549763344	85.2172831590045
"50"	"ENSG00000004866"	"ST7"	59.8322335914319	54.5624752147345	55.5932483506223	35.1087957967327	35.5059621972286	34.3767679682243
"51"	"ENSG00000004897"	"CDC27"	111.881412406743	115.354728760362	119.964378019764	120.373014160226	117.447547998485	117.970864781343
"52"	"ENSG00000004961"	"HCCS"	68.1625344064992	72.6807471937472	70.76047185337	56.4399574425961	59.3412689939768	59.7100691522276
"53"	"ENSG00000004975"	"DVL2"	85.674407652772	81.2986072181486	82.0463192628949	106.776664669237	106.456137092212	107.710008237708
"54"	"ENSG00000005007"	"UPF1"	217.925533731394	211.656718792077	195.382501185001	185.756348156896	180.123289964027	182.376580148455
"55"	"ENSG00000005020"	"SKAP2"	60.0754540531857	59.8577867959932	64.7891240176426	23.204436464622	17.2898598525635	20.8695387328174
"56"	"ENSG00000005022"	"SLC25A5"	506.080975794195	500.822262984342	488.933960789362	590.625421888581	571.676866125117	590.43403331596
"57"	"ENSG00000005059"	"MCUB"	4.56038365788353	5.45105603953104	4.83679174693922	4.35083183711662	5.37220645418937	5.21738468320436
"58"	"ENSG00000005073"	"HOXA11"	40.0705710739366	38.7284552903824	39.2317552807292	27.4948400817786	24.9467977872702	24.0579404836645
"59"	"ENSG00000005075"	"POLR2J"	58.1904954745939	57.1063013665157	58.5789222684861	50.0949943468011	50.5110905692747	53.043410945911
"60"	"ENSG00000005100"	"DHX33"	33.7468390683381	40.5973887896502	35.6489465792927	58.2528040413947	64.4664774502724	59.4202144476052
"61"	"ENSG00000005102"	"MEOX1"	0.121610230876894	0.207659277696421	0.238853913429097	12.3877850917904	16.0548698630947	12.4057813578415
"62"	"ENSG00000005156"	"LIG3"	43.658072884805	45.1658928989715	48.0693500776058	51.3639869659601	53.5368160434734	54.0289169416274
"63"	"ENSG00000005175"	"RPAP3"	55.8190959724944	55.289282686672	54.7572596536205	85.8080723431333	92.2537522133209	80.9854044715165
"64"	"ENSG00000005187"	"ACSM3"	0.182415346315341	0.0519148194241051	0.716561740287291	3.80697785747704	4.44596396208775	3.76811116009204
"65"	"ENSG00000005189"	"REXO5"	9.78962358558998	8.46211556612914	9.61387001552116	9.97065629339225	11.1149099052194	10.0289727799373
"66"	"ENSG00000005194"	"CIAPIN1"	96.011277277308	88.2032782015546	86.4651166613331	89.4941937606905	95.4647261859398	93.7969824158294
"67"	"ENSG00000005206"	"SPPL2B"	25.0517075606402	19.3642276451912	22.0342735138342	18.2493224279058	15.7461223657275	15.9420087542355
"68"	"ENSG00000005238"	"ATOSB"	24.1396308290635	29.2280433357712	29.6775987435653	9.72894341355244	8.02743493154733	9.39129242976784
"69"	"ENSG00000005243"	"COPZ2"	11.6745821641818	10.850197259638	10.9872800177385	1.87327481875854	1.42023848788914	2.02898293235725
"70"	"ENSG00000005302"	"MSL3"	22.2546722504716	22.219542713517	21.3774252519042	33.3563774178941	32.8507337198706	29.2173542259444
"71"	"ENSG00000005339"	"CREBBP"	102.335009282906	100.818579321612	107.663401478166	104.419964090799	108.617369573783	108.927397997122
"72"	"ENSG00000005436"	"GCFC2"	14.5932277052273	11.9404084675442	12.0621226281694	21.1498769859836	21.7975733141247	22.0289575513073
"73"	"ENSG00000005448"	"WDR54"	12.9514895883892	14.6399790775976	12.420403498313	34.2023724973334	36.0617076924896	30.0869183398118
"74"	"ENSG00000005469"	"CROT"	16.9646272073267	16.5608273962895	20.4220095981878	3.86740607743699	3.4579719705127	4.8695590376574
"75"	"ENSG00000005483"	"KMT2E"	75.884784067182	84.1020074670503	84.1960044837567	65.6854750964689	66.6277099318429	62.3187614938298
"76"	"ENSG00000005486"	"RHBDD2"	76.5536403370049	78.4432921498229	74.2238535980919	49.2489992673617	48.164609589284	49.5651544904414
"77"	"ENSG00000005700"	"IBTK"	107.138613402544	109.38452452659	107.424547564736	52.814264244999	54.4013090361015	55.0144229373437
"78"	"ENSG00000005801"	"ZNF195"	17.3294578999574	17.3395496876511	20.3025826414733	11.4813617923911	10.0651684141709	12.4057813578415
"79"	"ENSG00000005810"	"MYCBP2"	88.4714429629405	87.4764707296172	91.660189278416	103.876110111159	111.890093045875	104.927403073332
"80"	"ENSG00000005812"	"FBXL3"	48.0968463118117	48.7999302586588	45.9793783351012	42.3601821919271	43.8421446261431	41.2753099382389
"81"	"ENSG00000005882"	"PDK2"	12.8298793575123	11.3174306344549	12.6592574117421	10.272797393192	11.48540690206	10.0869437208618
"82"	"ENSG00000005884"	"ITGA3"	173.963435269397	186.893349926779	177.767025069606	119.164449761027	120.041026976369	130.898384607505
"83"	"ENSG00000005889"	"ZFX"	82.3301263036574	76.8339327476756	73.9849996846628	85.9289287830532	84.5350647791408	80.927433530592
"84"	"ENSG00000005893"	"LAMP2"	198.224676329338	190.683131744738	201.294135542372	84.901649043734	89.6602732354363	88.9274233781721
"85"	"ENSG00000005961"	"ITGA2B"	0.182415346315341	0.934466749633893	0.537421305215468	3.14226743791756	2.28473148051732	2.02898293235725
"86"	"ENSG00000006007"	"GDE1"	113.887981216211	116.289195509996	118.172973669046	75.7165596098212	73.2966558749745	76.4057001384816
"87"	"ENSG00000006015"	"REX1BD"	29.7337014494006	26.5803875451418	25.1393743884125	38.4323478945301	34.023974209866	38.2608210101653
"88"	"ENSG00000006016"	"CRLF1"	109.753233366397	103.414320292817	95.9595597201398	21.6333027456632	14.0171363804711	17.4492532182724
"89"	"ENSG00000006025"	"OSBPL7"	13.2555151655815	14.0170012445084	11.7038417580258	9.78937163351239	11.8559038989007	7.94201890665552
"90"	"ENSG00000006047"	"YBX2"	3.70911204174527	3.32254844314273	2.68710652607734	6.34496309579507	9.01542692312239	7.76810608388204
"91"	"ENSG00000006062"	"MAP3K14"	51.5019327763647	51.7590749658328	49.9204679066813	27.4948400817786	31.4922447314549	29.1593832850199
"92"	"ENSG00000006118"	"TMEM132A"	52.5964248542567	56.0160901586094	48.4276309477494	61.2742150393924	63.9107319550114	63.7100640760177
"93"	"ENSG00000006125"	"AP2B1"	422.656357412646	420.354292876979	427.787358951513	417.740284583155	410.510672499436	401.854562488585
"94"	"ENSG00000006194"	"ZNF263"	32.8347623367614	30.110595265981	29.4387448301362	41.8163282122875	39.7049281614226	41.0434261745409
"95"	"ENSG00000006282"	"SPATA20"	63.4805405177388	59.1828941434799	55.951529220766	57.5276654018753	52.4253250529514	51.4781955409497
"96"	"ENSG00000006283"	"CACNA1G"	1.88495857859186	2.33616687408473	1.97054478579005	2.84012633811779	3.14922447314549	4.28984962841247
"97"	"ENSG00000006327"	"TNFRSF12A"	120.272518337248	117.638980815022	118.113260190689	85.1433619235738	82.3120827980969	88.5216267917006
"98"	"ENSG00000006432"	"MAP3K9"	99.1731432801072	93.342845324541	96.7358349387843	53.1768335647587	54.8335555324156	51.3622536591007
"99"	"ENSG00000006451"	"RALA"	138.939688776852	139.650864250843	142.17779196867	91.6091814592888	86.3258002638705	93.6810405339805
"100"	"ENSG00000006453"	"BAIAP2L1"	117.47548302708	115.562388038058	112.858474095248	70.3988762533453	67.1834554271038	70.8404898097303
"101"	"ENSG00000006459"	"KDM7A"	31.6794651434309	30.4739990019497	31.7675704860699	51.2431305260402	49.5848480771731	48.1158809673291
"102"	"ENSG00000006468"	"ETV1"	2.1889841557841	2.95914470717399	2.50796609100552	12.2669286518705	13.8318878820508	13.1594035898599
"103"	"ENSG00000006530"	"AGK"	24.2004359445019	24.8671985041464	26.2739304772007	14.8653421101484	19.2040943362402	15.6521540496131
"104"	"ENSG00000006534"	"ALDH3B1"	280.129166824926	269.74940172765	254.55855823706	115.47832834347	113.186832534817	113.854927975704
"105"	"ENSG00000006576"	"PHTF2"	88.7146634246943	95.8866714763222	96.1984136335688	54.1436850841179	58.0445295050346	51.0144280135537
"106"	"ENSG00000006607"	"FARP2"	44.3877342700664	41.0127073450431	41.4411539799483	63.3892027379907	62.6139924660692	60.927458911642
"107"	"ENSG00000006611"	"USH1C"	225.647783392077	215.394585790612	216.87935339362	257.84721456912	259.409647287926	262.724304269802
"108"	"ENSG00000006625"	"GGCT"	17.9983141697803	21.5965648804277	22.6314082974069	20.9685923261037	18.4013508430854	22.7825797833257
"109"	"ENSG00000006634"	"DBF4"	30.0377270265929	33.3812288896996	34.5143904905045	53.6602593244383	50.6345895682216	51.7100793046476
"110"	"ENSG00000006638"	"TBXA2R"	44.0837086928741	38.988029387503	38.2166261486555	30.2745381999365	29.269262750411	31.0724243355282
"111"	"ENSG00000006652"	"IFRD1"	102.821450206414	106.840698374808	109.036811480383	110.583642526714	110.284606059566	110.434642461159
"112"	"ENSG00000006695"	"COX10"	22.0722569041563	23.0501798243027	21.6759926436906	30.6975357396561	31.2452467335612	27.8260516437566
"113"	"ENSG00000006704"	"GTF2IRD1"	90.2955964260939	91.6296562835456	86.9428244881913	81.7593816058165	73.4819043733948	75.0723684972183
"114"	"ENSG00000006712"	"PAF1"	96.4369130853771	95.0041195461124	99.9006492917199	93.7845973778471	91.7597562175334	90.7824934877558
"115"	"ENSG00000006715"	"VPS41"	48.6440923507577	47.3463153147839	47.4125018156758	34.806654696933	35.0737157009145	37.5071987781469
"116"	"ENSG00000006740"	"ARHGAP44"	1.45932277052273	0.622977833089262	1.79140435071823	5.19682691655596	4.8164609589284	6.08694879707175
"117"	"ENSG00000006744"	"ELAC2"	111.881412406743	120.805784799893	119.486670192906	165.875463790071	168.699632561441	166.202687630521
"118"	"ENSG00000006747"	"SCIN"	41.1650631518287	41.1684518033154	43.2325583306666	3.26312387783746	3.02572547419861	3.36231457362059
"119"	"ENSG00000006756"	"ARSD"	22.4978927122254	22.1157130746688	24.1242452563388	8.15780969459366	8.45968142786142	7.47825137925958
"120"	"ENSG00000006757"	"PNPLA4"	15.1404737441733	13.7055123279638	15.0477965460331	18.007609548066	15.1903768704665	15.6521540496131
"121"	"ENSG00000006831"	"ADIPOR2"	105.436070170267	105.127509333813	104.558300603587	129.739388254019	133.996413857367	133.275193185409
"122"	"ENSG00000007038"	"PRSS21"	149.033337939634	137.418527015606	132.384781518077	170.347152067108	174.257087514051	166.376600453295
"123"	"ENSG00000007047"	"MARK4"	29.4904809876468	32.9139955148827	28.9013235249207	18.5514635277056	16.6106153583556	18.2028754502908
"124"	"ENSG00000007080"	"CCDC124"	89.8091555025864	103.102831376273	94.2875823261361	106.474523569437	93.4887422027897	106.84044412384
"125"	"ENSG00000007168"	"PAFAH1B1"	144.412149166312	156.211691647132	161.286105042998	161.585060172914	147.766552239944	160.463564478996
"126"	"ENSG00000007202"	"BLTP2"	138.088417160713	136.016826891155	142.8346402306	159.349216034396	164.56241609672	160.115738833449
"127"	"ENSG00000007237"	"GAS7"	5.168434812268	3.73786699853557	4.4187973984383	5.43853979639577	4.19896596419399	4.92752997858189
"128"	"ENSG00000007255"	"TRAPPC6A"	16.9038220918883	15.9897643826244	12.420403498313	5.37811157643582	6.73069544260507	6.72462914724117
"129"	"ENSG00000007264"	"MATK"	17.9375090543419	18.1701867984368	18.0334704638968	31.6039590390554	27.5402767651547	29.3332961077934
"130"	"ENSG00000007306"	"CEACAM7"	2.49300973297633	2.28425205466063	4.12023000665192	0.060428219959953	0.185248498420323	0
"131"	"ENSG00000007341"	"ST7L"	9.12076731576706	8.46211556612914	10.9275665393812	15.1674832099482	14.8198798736258	14.4927352311232
"132"	"ENSG00000007372"	"PAX6"	11.4921668178665	10.4867935236692	10.6289991475948	1.0272797393192	1.3584889884157	1.15941881848986
"133"	"ENSG00000007376"	"RPUSD1"	59.7714284759935	56.0680049780335	53.5032766081178	75.958272489661	69.5299364070946	75.7100488473877
"134"	"ENSG00000007384"	"RHBDF1"	25.0517075606402	24.192305851633	20.9594309034033	7.73481215487399	9.26242492101615	9.79708901623929
"135"	"ENSG00000007392"	"LUC7L"	15.6269146676809	14.6918938970218	13.8535269788876	24.2921444239011	21.2418278188637	20.347800264497
"136"	"ENSG00000007516"	"BAIAP3"	0.486440923507577	1.45361494387494	1.37341000221731	1.20856439919906	0.926242492101615	2.02898293235725
"137"	"ENSG00000007520"	"TSR3"	45.6646416942738	40.7531332479225	39.2317552807292	47.0735833488034	45.4476316124526	47.3622587353107
"138"	"ENSG00000007541"	"PIGQ"	34.1724748764073	29.0722988774989	29.1401774383498	22.0563002853829	20.5008338251824	22.6666379014767
"139"	"ENSG00000007545"	"CRAMP1"	12.1610230876894	10.3310490653969	14.152094370674	9.18508943391286	7.59518843523325	8.34781549312697
"140"	"ENSG00000007866"	"TEAD3"	50.2858304675958	45.2178077183956	45.4419570298857	32.0873847987351	34.5179702056535	32.231843154018
"141"	"ENSG00000007923"	"DNAJC11"	66.5816014050996	67.1777763347921	65.9833935847881	65.2624775567493	64.2194794523786	64.579628189885
"142"	"ENSG00000007944"	"MYLIP"	5.168434812268	4.25701519277662	6.5087691409429	0.725138639519436	0.555745495260969	1.04347693664087
"143"	"ENSG00000007968"	"E2F2"	13.0730998192661	11.1097713567585	12.838397846814	25.3798523831803	30.7512507377736	26.7246037661912
"144"	"ENSG00000008018"	"PSMB1"	162.8969042596	167.788696378708	173.28851419281	170.709721386867	169.440626555122	166.492542335143
"145"	"ENSG00000008083"	"JARID2"	32.2875162978154	37.1190958882352	36.0669409277937	31.6039590390554	31.6157437304018	32.9854653860364
"146"	"ENSG00000008086"	"CDKL5"	35.6926027623684	37.9497329990209	38.6943339755137	21.0290205460637	20.1920863278152	21.1593934374399
"147"	"ENSG00000008130"	"NADK"	166.241185608714	150.24148741336	145.163465886534	100.733842673242	106.888383588526	103.99986801854
"148"	"ENSG00000008256"	"CYTH3"	131.460659577923	129.787048560263	129.936528905429	59.3405120006739	58.4150265018752	54.4926844690233
"149"	"ENSG00000008277"	"ADAM22"	1.27690742420739	1.0382963884821	1.55255043728913	5.07597047663605	5.80445295050345	4.46376245118595
"150"	"ENSG00000008282"	"SYPL1"	112.975904484635	113.589624899942	114.35131105418	76.1999853695008	70.8884253955103	79.5361309484042
"151"	"ENSG00000008283"	"CYB561"	55.5150703953022	59.753957157145	53.6227035648323	57.4068089619554	60.761507481866	53.7390622370049
"152"	"ENSG00000008294"	"SPAG9"	150.37105047928	154.706161883833	155.732751555771	107.743516188596	118.991285485321	106.956386005689
"153"	"ENSG00000008300"	"CELSR3"	105.679290632021	100.507090405068	95.9595597201398	56.621242102476	58.1680285039814	57.15934775155
"154"	"ENSG00000008323"	"PLEKHG6"	2.97945065648391	1.86893349926779	2.26911217757642	0.60428219959953	0.493995995787528	0.521738468320436
"155"	"ENSG00000008324"	"SS18L2"	9.60720823927464	10.382963884821	11.0469934960957	16.0739065093475	16.1166193625681	15.0724446403681
"156"	"ENSG00000008382"	"MPND"	6.26292689016005	3.27063362371862	3.82166261486555	5.68025267623559	5.8662024499769	6.31883256076972
"157"	"ENSG00000008394"	"MGST1"	98.321871663969	98.4824124475275	109.036811480383	65.2624775567493	62.4287439676489	65.15933759913
"158"	"ENSG00000008405"	"CRY1"	14.1675918971582	14.2765753416289	14.9880830676758	16.3760476091473	18.4013508430854	17.5651951001213
"159"	"ENSG00000008441"	"NFIX"	76.9184710296356	83.7905185505057	75.8958309920956	100.008704033722	91.9450047159537	103.304216727446
"160"	"ENSG00000008513"	"ST3GAL1"	181.260049122011	173.655070973632	179.021008115108	114.571905044071	115.718562013228	111.362177515951
"161"	"ENSG00000008517"	"IL32"	80.3235574941886	70.4484099585107	67.1776631519336	39.4596276338493	33.7769762119722	38.4927047738633
"162"	"ENSG00000008710"	"PKD1"	88.7754685401328	76.2628697340105	79.5383531718893	71.9700099723041	65.3309704429006	69.391216286618
"163"	"ENSG00000008838"	"MED24"	58.4337159363477	71.3309618887205	63.5948544504971	86.3519263227729	86.9432952586049	91.4781447788497
"164"	"ENSG00000008853"	"RHOBTB2"	47.4279900419887	45.4773818155161	45.7405244216721	39.3387711939294	40.6311706535242	45.7970433303494
"165"	"ENSG00000008869"	"HEATR5B"	42.8068012686668	40.8569628867707	41.2023000665192	32.0269565787751	32.6037357219769	31.5361918629241
"166"	"ENSG00000008952"	"SEC62"	105.983316209213	99.6764532942819	117.277271493687	111.731778705953	112.569337540083	107.246240710312
"167"	"ENSG00000008988"	"RPS20"	750.456734741314	774.672935446497	746.418479465928	822.669786534801	823.800072475177	838.201834827242
"168"	"ENSG00000009307"	"CSDE1"	915.116987348629	934.622494092165	952.728547190311	868.595233704365	891.662772396488	852.114860649121
"169"	"ENSG00000009335"	"UBE3C"	249.240168182195	243.791992015598	258.380220851926	163.397906771713	164.068420100933	163.536024347994
"170"	"ENSG00000009413"	"REV3L"	21.0993750571411	21.3889056027313	23.8853913429097	26.0445628027398	24.8850482877967	25.7970687113993
"171"	"ENSG00000009780"	"FAM76A"	6.2021217747216	5.45105603953104	5.43392653051196	6.34496309579507	6.79244494207851	8.05796078850451
"172"	"ENSG00000009830"	"POMT2"	64.6966428265077	64.7377798218591	66.7596688034326	44.2938852306456	50.1405935724341	44.1158860435391
"173"	"ENSG00000009844"	"VTA1"	49.5561690823344	50.4612044802302	46.4570861619594	53.2976900046786	60.0822629876581	56.1738417558336
"174"	"ENSG00000009950"	"MLXIPL"	1.39851765508428	1.19404084675442	1.25398304550276	3.62569319759718	3.4579719705127	3.82608210101653
"175"	"ENSG00000009954"	"BAZ1B"	227.1071061626	221.520534482657	235.868239511233	224.430408931266	222.730444600702	227.767826892332
"176"	"ENSG00000010017"	"RANBP9"	71.9932566791214	72.6807471937472	67.1179496735763	74.2662823307823	66.0719644365819	69.1013615819955
"177"	"ENSG00000010072"	"SPRTN"	31.6186600279925	30.3701693631015	28.4236156980626	38.2510632346503	36.3704551898568	34.1448842045263
"178"	"ENSG00000010165"	"METTL13"	61.47397170827	60.2731053513861	61.6840231430643	73.6015719112228	76.5076298475934	79.0143924800838
"179"	"ENSG00000010244"	"ZNF207"	165.754744685207	171.630393016092	175.856193762173	172.220426885866	178.456053478245	174.724415946421
"180"	"ENSG00000010256"	"UQCRC1"	519.275685844338	499.576307318164	495.681583843734	432.484770253384	427.924031350946	423.651636276194
"181"	"ENSG00000010270"	"STARD3NL"	26.8758610237936	25.3863466983874	24.601953083197	30.4558228598163	31.3069962330346	28.2898191711525
"182"	"ENSG00000010278"	"CD9"	228.809649394876	240.780932489	231.807722982939	180.25738014054	169.625875053542	162.898343997825
"183"	"ENSG00000010292"	"NCAPD2"	241.943554329581	256.511122774504	261.604748683219	583.736604813146	582.85352552981	585.564474278302
"184"	"ENSG00000010310"	"GIPR"	7.29661385261365	6.22977833089262	6.2699152275138	1.99413125867845	2.22298198104388	1.85507010958377
"185"	"ENSG00000010318"	"PHF7"	0.851271616138259	0.571063013665157	0.477707826858194	1.45027727903887	1.48198798736258	1.56521540496131
"186"	"ENSG00000010319"	"SEMA3G"	0	0.259574097120526	0	1.87327481875854	2.84047697577829	1.79709916865928
"187"	"ENSG00000010322"	"NISCH"	31.7402702588694	30.9931471961908	31.1107222241399	41.151617792728	39.4579301635288	39.1883560649572
"188"	"ENSG00000010327"	"STAB1"	1.70254323227652	1.14212602733031	1.37341000221731	0.543853979639577	1.0497414910485	1.27536070033884
"189"	"ENSG00000010404"	"IDS"	25.84217406134	23.5693280185437	25.4379417801988	10.2123691732321	8.89192792417551	8.40578643405147
"190"	"ENSG00000010539"	"ZNF200"	17.0862374382036	14.4323197999012	16.2420661131786	18.3097506478658	17.4133588515104	18.3767882730642
"191"	"ENSG00000010626"	"LRRC23"	11.6745821641818	12.1999825646647	12.420403498313	6.28453487583512	6.23669944681754	5.6811522106003
"192"	"ENSG00000010704"	"HFE"	36.1182385704376	37.1710107076593	35.05181179572	30.0932535400566	29.0840142519907	29.5651798714914
"193"	"ENSG00000010803"	"SCMH1"	12.2218282031279	11.5770047315754	11.2261339311676	23.3857211245018	24.4528017914826	23.3622891925706
"194"	"ENSG00000010810"	"FYN"	19.6400522866184	19.1046535480707	16.9586278534659	7.67438393491404	7.16294193891916	6.72462914724117
"195"	"ENSG00000010818"	"HIVEP2"	18.7279755550417	18.1701867984368	18.3917513340405	4.83425759679624	4.01371746577367	5.10144280135537
"196"	"ENSG00000011007"	"ELOA"	85.674407652772	81.5581813152692	84.6139988322576	83.693084644535	74.9021428612839	77.5651189569714
"197"	"ENSG00000011009"	"LYPLA2"	147.087574245604	141.935116305503	133.997045433723	104.661676970639	103.492161117487	106.086821891822
"198"	"ENSG00000011021"	"CLCN6"	34.9629413771071	33.8484622645165	34.0366826636463	22.4792978251025	19.9450883299214	20.231858382648
"199"	"ENSG00000011028"	"MRC2"	139.00049389229	139.391290153722	131.071084994217	161.282919073115	161.351442124101	165.449065398503
"200"	"ENSG00000011105"	"TSPAN9"	15.9309402448731	16.8204014934101	15.4060774161768	8.33909435447352	8.70667942575518	7.3043385564861
"201"	"ENSG00000011114"	"BTBD7"	51.3195174300494	51.6552453269846	48.1887770343203	49.9137096869212	46.8678701003417	50.6666023680068
